descripcion_conducta;armas_medios;barrios_hecho;fecha_hecho;hora_hecho;edad;sexo;movil_victima;movil_agresor;clase_sitio;articulo;delito_solo;curso_vida;curso_vida_orden;mes_num;dia_num;rango_horario;rango_horario_orden;dia_nombre;dia_nombre_orden;localidad;num_com;nom_com;cantidad_unica;año_num;tipología
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;15:55:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;15:00-15:59;15;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;3:50:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;3:00-3:59;3;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;15:55:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;15:00-15:59;15;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;3:50:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;3:00-3:59;3;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;15:55:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;15:00-15:59;15;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;15:55:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;15:00-15:59;15;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;3:50:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;3:00-3:59;3;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;3:50:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;3:00-3:59;3;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;GIRARDOT;22/01/2016;15:55:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;22;15:00-15:59;15;viernes;5;04. OCCIDENTAL;4;OCCIDENTAL;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CAMPO HERMOSO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;PRIMERO DE MAYO;28/01/2016;22:50:00;17;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;28;22:00-22:59;22;jueves;4;05. GARCIA ROVIRA;5;GARCIA ROVIRA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CIUDADELA REAL DE MINAS;28/01/2016;13:10:00;33;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;30-34;6;1;28;13:00-13:59;13;jueves;4;07. LA CIUDADELA;7;LA CIUDADELA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;SAN MARTÍN;30/01/2016;15:15:00;15;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;1;30;15:00-15:59;15;sábado;6;09. LA PEDREGOSA;9;LA PEDREGOSA;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;1/02/2016;15:45:00;18;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;15-19;3;2;1;15:00-15:59;15;lunes;1;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;2/02/2016;17:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;2;2;17:00-17:59;17;martes;2;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;2/02/2016;17:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;2;2;17:00-17:59;17;martes;2;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
ARTÍCULO 239. HURTO PERSONAS;ARMA BLANCA / CORTOPUNZANTE;CENTRO;2/02/2016;17:00:00;21;MASCULINO;A PIE;A PIE;VIAS PUBLICAS;ARTÍCULO 239;HURTO PERSONAS;20-24;4;2;2;17:00-17:59;17;martes;2;15. CENTRO;15;CENTRO;1;2016;DELITOS CONTRA EL PATRIMONIO ECONOMICO
